StateX StateY NodeDes BatteryLife 
-0.15 1.38 2.00 79.80
-0.12 1.41 2.00 79.70
-0.10 1.43 2.00 79.60
-0.08 1.45 2.00 79.50
-0.07 1.47 2.00 79.40
-0.05 1.47 2.00 79.30
-0.04 1.48 2.00 79.20
-0.04 1.49 2.00 79.10
-0.03 1.49 2.00 79.00
-0.02 1.49 2.00 78.90
-0.02 1.50 2.00 78.80
-0.01 1.50 2.00 78.70
-0.01 1.50 2.00 78.60
-0.01 1.50 2.00 78.50
-0.01 1.50 2.00 78.40
-0.01 1.50 2.00 78.30
-0.00 1.50 2.00 78.20
-0.00 1.50 3.00 78.10
0.06 1.51 3.00 78.00
0.12 1.51 3.00 77.90
0.19 1.51 3.00 77.80
0.25 1.51 3.00 77.70
0.32 1.49 3.00 77.60
0.38 1.48 3.00 77.50
0.44 1.46 3.00 77.40
0.50 1.43 3.00 77.30
0.56 1.40 3.00 77.20
0.62 1.36 3.00 77.10
0.67 1.33 3.00 77.00
0.72 1.29 3.00 76.90
0.77 1.24 3.00 76.80
0.82 1.19 3.00 76.70
0.87 1.14 3.00 76.60
0.91 1.09 3.00 76.50
0.95 1.04 3.00 76.40
1.00 0.98 3.00 76.30
1.03 0.93 3.00 76.20
1.07 0.87 3.00 76.10
1.11 0.81 3.00 76.00
1.15 0.75 3.00 75.90
1.19 0.69 3.00 75.80
1.23 0.64 3.00 75.70
1.26 0.59 3.00 75.60
1.29 0.56 3.00 75.50
1.32 0.53 3.00 75.40
1.34 0.51 3.00 75.30
1.35 0.50 3.00 75.20
1.37 0.49 3.00 75.10
1.38 0.48 3.00 75.00
1.39 0.48 3.00 74.90
1.40 0.47 3.00 74.80
1.40 0.47 3.00 74.70
1.41 0.47 3.00 74.60
1.41 0.47 3.00 74.50
1.41 0.47 3.00 74.40
1.42 0.47 3.00 74.30
1.42 0.46 3.00 74.20
1.42 0.46 3.00 74.10
1.42 0.46 3.00 74.00
1.42 0.46 4.00 73.90
1.36 0.47 4.00 73.80
1.30 0.47 4.00 73.70
1.24 0.46 4.00 73.60
1.18 0.44 4.00 73.50
1.13 0.42 4.00 73.40
1.07 0.38 4.00 73.30
1.03 0.34 4.00 73.20
0.98 0.30 4.00 73.10
0.94 0.25 4.00 73.00
0.91 0.20 4.00 72.90
0.88 0.14 4.00 72.80
0.85 0.08 4.00 72.70
0.83 0.02 4.00 72.60
0.82 -0.04 4.00 72.50
0.81 -0.11 4.00 72.40
0.81 -0.17 4.00 72.30
0.81 -0.24 4.00 72.20
0.82 -0.31 4.00 72.10
0.83 -0.37 4.00 72.00
0.84 -0.44 4.00 71.90
0.85 -0.51 4.00 71.80
0.87 -0.57 4.00 71.70
0.89 -0.64 4.00 71.60
0.91 -0.71 4.00 71.50
0.93 -0.78 4.00 71.40
0.95 -0.84 4.00 71.30
0.96 -0.91 4.00 71.20
0.97 -0.97 4.00 71.10
0.97 -1.03 4.00 71.00
0.96 -1.07 4.00 70.90
0.96 -1.10 4.00 70.80
0.95 -1.13 4.00 70.70
0.94 -1.15 4.00 70.60
0.93 -1.17 4.00 70.50
0.92 -1.18 4.00 70.40
0.92 -1.19 4.00 70.30
0.91 -1.20 4.00 70.20
0.91 -1.20 4.00 70.10
0.90 -1.20 4.00 70.00
0.90 -1.21 4.00 69.90
0.89 -1.21 4.00 69.80
0.89 -1.21 4.00 69.70
0.89 -1.21 4.00 69.60
0.89 -1.21 4.00 69.50
0.89 -1.21 4.00 69.40
0.89 -1.21 4.00 69.30
0.89 -1.21 4.00 69.20
0.89 -1.21 4.00 69.10
0.89 -1.21 4.00 69.00
0.89 -1.21 4.00 68.90
0.89 -1.21 4.00 68.80
0.89 -1.21 4.00 68.70
0.89 -1.21 4.00 68.60
0.89 -1.21 4.00 68.50
0.89 -1.21 4.00 68.40
0.89 -1.21 4.00 68.30
0.89 -1.21 4.00 68.20
0.89 -1.21 4.00 68.10
0.89 -1.21 4.00 68.00
0.89 -1.21 4.00 67.90
0.89 -1.21 4.00 67.80
0.89 -1.21 4.00 67.70
0.89 -1.21 4.00 67.60
0.89 -1.21 4.00 67.50
0.89 -1.21 4.00 67.40
0.89 -1.21 4.00 67.30
0.89 -1.21 4.00 67.20
0.89 -1.21 4.00 67.10
0.89 -1.21 4.00 67.00
0.89 -1.21 4.00 66.90
0.89 -1.21 4.00 66.80
0.89 -1.21 4.00 66.70
0.89 -1.21 4.00 66.60
0.89 -1.21 4.00 66.50
0.89 -1.21 4.00 66.40
0.89 -1.21 4.00 66.30
0.89 -1.21 4.00 66.20
0.89 -1.21 4.00 66.10
0.89 -1.21 4.00 66.00
0.89 -1.21 4.00 65.90
0.89 -1.21 4.00 65.80
0.89 -1.21 4.00 65.70
0.89 -1.21 4.00 65.60
0.89 -1.21 4.00 65.50
0.89 -1.21 1.00 65.40
0.83 -1.23 1.00 65.30
0.77 -1.23 1.00 65.20
0.71 -1.23 1.00 65.10
0.65 -1.22 1.00 65.00
0.59 -1.20 1.00 64.90
0.53 -1.17 1.00 64.80
0.48 -1.14 1.00 64.70
0.43 -1.10 1.00 64.60
0.38 -1.06 1.00 64.50
0.34 -1.01 1.00 64.40
0.30 -0.96 1.00 64.30
0.27 -0.90 1.00 64.20
0.24 -0.84 1.00 64.10
0.22 -0.78 1.00 64.00
0.20 -0.72 1.00 63.90
0.18 -0.65 1.00 63.80
0.17 -0.59 1.00 63.70
0.16 -0.52 1.00 63.60
0.15 -0.45 1.00 63.50
0.15 -0.38 1.00 63.40
0.14 -0.31 1.00 63.30
0.13 -0.24 1.00 63.20
0.12 -0.19 1.00 63.10
0.10 -0.14 1.00 63.00
0.09 -0.11 1.00 62.90
0.08 -0.08 1.00 62.80
0.07 -0.06 1.00 62.70
0.06 -0.04 1.00 62.60
0.05 -0.03 1.00 62.50
0.04 -0.02 1.00 63.00
0.03 -0.02 1.00 63.50
0.03 -0.01 1.00 64.00
0.02 -0.01 1.00 64.50
0.02 -0.01 1.00 65.00
0.01 -0.00 1.00 65.50
0.01 -0.00 1.00 66.00
0.01 -0.00 1.00 66.50
0.01 -0.00 1.00 67.00
0.01 -0.00 1.00 67.50
0.00 -0.00 1.00 68.00
0.00 -0.00 1.00 68.50
0.00 -0.00 1.00 69.00
0.00 -0.00 1.00 69.50
0.00 -0.00 1.00 70.00
0.00 -0.00 1.00 70.50
0.00 -0.00 1.00 71.00
0.00 -0.00 1.00 71.50
0.00 -0.00 1.00 72.00
0.00 -0.00 1.00 72.50
0.00 -0.00 1.00 73.00
0.00 -0.00 5.00 73.50
-0.05 0.01 5.00 73.40
-0.11 0.02 5.00 73.30
-0.18 0.01 5.00 73.20
-0.24 -0.00 5.00 73.10
-0.29 -0.02 5.00 73.00
-0.35 -0.05 5.00 72.90
-0.40 -0.08 5.00 72.80
-0.45 -0.12 5.00 72.70
-0.50 -0.17 5.00 72.60
-0.54 -0.22 5.00 72.50
-0.58 -0.27 5.00 72.40
-0.61 -0.32 5.00 72.30
-0.64 -0.38 5.00 72.20
-0.66 -0.45 5.00 72.10
-0.68 -0.51 5.00 72.00
-0.69 -0.57 5.00 71.90
-0.71 -0.64 5.00 71.80
-0.72 -0.71 5.00 71.70
-0.73 -0.78 5.00 71.60
-0.73 -0.85 5.00 71.50
-0.74 -0.92 5.00 71.40
-0.75 -0.98 5.00 71.30
-0.77 -1.04 5.00 71.20
-0.78 -1.08 5.00 71.10
-0.79 -1.11 5.00 71.00
-0.80 -1.14 5.00 70.90
-0.82 -1.16 5.00 70.80
-0.83 -1.17 5.00 70.70
-0.84 -1.18 5.00 70.60
-0.84 -1.19 5.00 70.50
-0.85 -1.20 5.00 70.40
-0.86 -1.20 5.00 70.30
-0.86 -1.21 5.00 70.20
-0.87 -1.21 5.00 70.10
-0.87 -1.21 5.00 70.00
-0.87 -1.21 5.00 69.90
-0.87 -1.21 5.00 69.80
-0.88 -1.21 5.00 69.70
-0.88 -1.21 5.00 69.60
-0.88 -1.21 5.00 69.50
-0.88 -1.21 5.00 69.40
-0.88 -1.21 5.00 69.30
-0.88 -1.21 5.00 69.20
-0.88 -1.21 6.00 69.10
-0.94 -1.22 6.00 69.00
-1.00 -1.23 6.00 68.90
-1.06 -1.22 6.00 68.80
-1.12 -1.21 6.00 68.70
-1.17 -1.18 6.00 68.60
-1.23 -1.15 6.00 68.50
-1.28 -1.12 6.00 68.40
-1.32 -1.08 6.00 68.30
-1.37 -1.03 6.00 68.20
-1.40 -0.98 6.00 68.10
-1.43 -0.92 6.00 68.00
-1.46 -0.86 6.00 67.90
-1.48 -0.80 6.00 67.80
-1.50 -0.74 6.00 67.70
-1.51 -0.67 6.00 67.60
-1.51 -0.61 6.00 67.50
-1.51 -0.54 6.00 67.40
-1.51 -0.48 6.00 67.30
-1.50 -0.41 6.00 67.20
-1.49 -0.34 6.00 67.10
-1.47 -0.28 6.00 67.00
-1.45 -0.21 6.00 66.90
-1.43 -0.14 6.00 66.80
-1.41 -0.08 6.00 66.70
-1.39 -0.01 6.00 66.60
-1.38 0.06 6.00 66.50
-1.36 0.12 6.00 66.40
-1.35 0.19 6.00 66.30
-1.34 0.25 6.00 66.20
-1.34 0.30 6.00 66.10
-1.35 0.34 6.00 66.00
-1.36 0.37 6.00 65.90
-1.36 0.39 6.00 65.80
-1.37 0.41 6.00 65.70
-1.38 0.42 6.00 65.60
-1.39 0.43 6.00 65.50
-1.39 0.44 6.00 65.40
-1.40 0.45 6.00 65.30
-1.41 0.45 6.00 65.20
-1.41 0.46 6.00 65.10
-1.41 0.46 6.00 65.00
-1.42 0.46 6.00 64.90
-1.42 0.46 6.00 64.80
-1.42 0.46 6.00 64.70
-1.42 0.46 6.00 64.60
-1.42 0.46 6.00 64.50
-1.42 0.46 6.00 64.40
-1.42 0.46 6.00 64.30
-1.42 0.46 6.00 64.20
-1.42 0.46 6.00 64.10
-1.42 0.46 6.00 64.00
-1.42 0.46 6.00 63.90
-1.42 0.46 6.00 63.80
-1.42 0.46 6.00 63.70
-1.42 0.46 6.00 63.60
-1.42 0.46 6.00 63.50
-1.42 0.46 6.00 63.40
-1.42 0.46 6.00 63.30
-1.42 0.46 6.00 63.20
-1.42 0.46 6.00 63.10
-1.42 0.46 6.00 63.00
-1.42 0.46 1.00 62.90
-1.36 0.44 1.00 62.80
-1.29 0.41 1.00 62.70
-1.22 0.39 1.00 62.60
-1.16 0.37 1.00 62.50
-1.09 0.34 1.00 62.40
-1.02 0.32 1.00 62.30
-0.96 0.29 1.00 62.20
-0.89 0.27 1.00 62.10
-0.82 0.24 1.00 62.00
-0.76 0.22 1.00 61.90
-0.69 0.19 1.00 61.80
-0.62 0.17 1.00 61.70
-0.56 0.15 1.00 61.60
-0.49 0.12 1.00 61.50
-0.42 0.10 1.00 61.40
-0.36 0.08 1.00 61.30
-0.29 0.06 1.00 61.20
-0.23 0.04 1.00 61.10
-0.18 0.03 1.00 61.00
-0.14 0.02 1.00 60.90
-0.11 0.02 1.00 60.80
-0.09 0.01 1.00 60.70
-0.07 0.01 1.00 60.60
-0.06 0.01 1.00 60.50
-0.04 0.00 1.00 61.00
-0.03 0.00 1.00 61.50
-0.03 0.00 1.00 62.00
-0.02 0.00 1.00 62.50
-0.02 0.00 1.00 63.00
-0.01 0.00 1.00 63.50
-0.01 0.00 1.00 64.00
-0.01 0.00 1.00 64.50
-0.01 0.00 1.00 65.00
-0.01 0.00 1.00 65.50
-0.00 0.00 1.00 66.00
-0.00 0.00 1.00 66.50
-0.00 0.00 1.00 67.00
-0.00 0.00 1.00 67.50
-0.00 0.00 1.00 68.00
-0.00 0.00 1.00 68.50
-0.00 0.00 1.00 69.00
-0.00 0.00 1.00 69.50
-0.00 0.00 4.00 70.00
0.06 -0.01 4.00 69.90
0.12 -0.02 4.00 69.80
0.18 -0.04 4.00 69.70
0.24 -0.07 4.00 69.60
0.29 -0.10 4.00 69.50
0.34 -0.14 4.00 69.40
0.39 -0.18 4.00 69.30
0.43 -0.23 4.00 69.20
0.47 -0.28 4.00 69.10
0.51 -0.34 4.00 69.00
0.54 -0.39 4.00 68.90
0.57 -0.45 4.00 68.80
0.60 -0.51 4.00 68.70
0.62 -0.58 4.00 68.60
0.64 -0.64 4.00 68.50
0.66 -0.71 4.00 68.40
0.68 -0.78 4.00 68.30
0.69 -0.85 4.00 68.20
0.71 -0.91 4.00 68.10
0.73 -0.98 4.00 68.00
0.75 -1.04 4.00 67.90
0.76 -1.08 4.00 67.80
0.78 -1.11 4.00 67.70
0.80 -1.14 4.00 67.60
0.81 -1.16 4.00 67.50
0.82 -1.17 4.00 67.40
0.83 -1.18 4.00 67.30
0.84 -1.19 4.00 67.20
0.85 -1.20 4.00 67.10
0.86 -1.20 4.00 67.00
0.86 -1.21 4.00 66.90
0.87 -1.21 4.00 66.80
0.87 -1.21 4.00 66.70
0.87 -1.21 4.00 66.60
0.87 -1.21 4.00 66.50
0.88 -1.21 4.00 66.40
0.88 -1.21 4.00 66.30
0.88 -1.21 4.00 66.20
0.88 -1.21 4.00 66.10
0.88 -1.21 4.00 66.00
0.88 -1.21 4.00 65.90
0.88 -1.21 4.00 65.80
0.88 -1.21 5.00 65.70
0.81 -1.20 5.00 65.60
0.74 -1.18 5.00 65.50
0.68 -1.17 5.00 65.40
0.61 -1.16 5.00 65.30
0.54 -1.15 5.00 65.20
0.47 -1.14 5.00 65.10
0.40 -1.13 5.00 65.00
0.33 -1.13 5.00 64.90
0.26 -1.12 5.00 64.80
0.19 -1.12 5.00 64.70
0.12 -1.12 5.00 64.60
0.05 -1.12 5.00 64.50
-0.02 -1.13 5.00 64.40
-0.09 -1.13 5.00 64.30
-0.16 -1.13 5.00 64.20
-0.23 -1.14 5.00 64.10
-0.30 -1.15 5.00 64.00
-0.37 -1.15 5.00 63.90
-0.44 -1.16 5.00 63.80
-0.51 -1.17 5.00 63.70
-0.58 -1.18 5.00 63.60
-0.64 -1.19 5.00 63.50
-0.69 -1.20 5.00 63.40
-0.73 -1.20 5.00 63.30
-0.76 -1.20 5.00 63.20
-0.79 -1.21 5.00 63.10
-0.81 -1.21 5.00 63.00
-0.82 -1.21 5.00 62.90
-0.84 -1.21 5.00 62.80
-0.85 -1.21 5.00 62.70
-0.85 -1.21 5.00 62.60
-0.86 -1.21 5.00 62.50
-0.86 -1.21 5.00 62.40
-0.87 -1.21 5.00 62.30
-0.87 -1.21 5.00 62.20
-0.87 -1.21 5.00 62.10
-0.87 -1.21 5.00 62.00
-0.88 -1.21 5.00 61.90
-0.88 -1.21 5.00 61.80
-0.88 -1.21 5.00 61.70
-0.88 -1.21 5.00 61.60
-0.88 -1.21 5.00 61.50
-0.88 -1.21 5.00 61.40
-0.88 -1.21 5.00 61.30
-0.88 -1.21 5.00 61.20
-0.88 -1.21 5.00 61.10
-0.88 -1.21 5.00 61.00
-0.88 -1.21 5.00 60.90
-0.88 -1.21 5.00 60.80
-0.88 -1.21 5.00 60.70
-0.88 -1.21 5.00 60.60
-0.88 -1.21 5.00 60.50
-0.88 -1.21 5.00 60.40
-0.88 -1.21 5.00 60.30
-0.88 -1.21 5.00 60.20
-0.88 -1.21 5.00 60.10
-0.88 -1.21 1.00 60.00
-0.82 -1.21 1.00 59.90
-0.75 -1.19 1.00 59.80
-0.69 -1.17 1.00 59.70
-0.64 -1.15 1.00 59.60
-0.58 -1.12 1.00 59.50
-0.53 -1.08 1.00 59.40
-0.48 -1.04 1.00 59.30
-0.44 -0.99 1.00 59.20
-0.40 -0.94 1.00 59.10
-0.36 -0.88 1.00 59.00
-0.33 -0.83 1.00 58.90
-0.30 -0.77 1.00 58.80
-0.28 -0.70 1.00 58.70
-0.25 -0.64 1.00 58.60
-0.23 -0.57 1.00 58.50
-0.22 -0.51 1.00 58.40
-0.20 -0.44 1.00 58.30
-0.19 -0.37 1.00 58.20
-0.17 -0.30 1.00 58.10
-0.15 -0.24 1.00 58.00
-0.13 -0.18 1.00 57.90
-0.12 -0.14 1.00 57.80
-0.10 -0.10 1.00 57.70
-0.09 -0.08 1.00 57.60
-0.07 -0.06 1.00 57.50
-0.06 -0.04 1.00 57.40
-0.05 -0.03 1.00 57.30
-0.04 -0.02 1.00 57.80
-0.03 -0.02 1.00 58.30
-0.03 -0.01 1.00 58.80
-0.02 -0.01 1.00 59.30
-0.02 -0.01 1.00 59.80
-0.01 -0.00 1.00 60.30
-0.01 -0.00 1.00 60.80
-0.01 -0.00 1.00 61.30
-0.01 -0.00 1.00 61.80
-0.01 -0.00 1.00 62.30
-0.00 -0.00 1.00 62.80
-0.00 -0.00 1.00 63.30
-0.00 -0.00 1.00 63.80
-0.00 -0.00 1.00 64.30
-0.00 -0.00 1.00 64.80
-0.00 -0.00 1.00 65.30
-0.00 -0.00 1.00 65.80
-0.00 -0.00 1.00 66.30
-0.00 -0.00 1.00 66.80
-0.00 -0.00 1.00 67.30
-0.00 -0.00 1.00 67.80
-0.00 -0.00 1.00 68.30
-0.00 -0.00 1.00 68.80
-0.00 -0.00 1.00 69.30
-0.00 -0.00 1.00 69.80
-0.00 -0.00 1.00 70.30
-0.00 -0.00 1.00 70.80
-0.00 -0.00 1.00 71.30
-0.00 -0.00 1.00 71.80
-0.00 -0.00 1.00 72.30
-0.00 -0.00 1.00 72.80
-0.00 -0.00 1.00 73.30
-0.00 -0.00 1.00 73.80
-0.00 -0.00 1.00 74.30
-0.00 -0.00 1.00 74.80
-0.00 -0.00 1.00 75.30
-0.00 -0.00 1.00 75.80
-0.00 -0.00 1.00 76.30
-0.00 -0.00 1.00 76.80
-0.00 -0.00 1.00 77.30
-0.00 -0.00 1.00 77.80
-0.00 -0.00 1.00 78.30
-0.00 -0.00 4.00 78.80
0.05 0.01 4.00 78.70
0.12 0.01 4.00 78.60
0.18 0.01 4.00 78.50
0.24 -0.01 4.00 78.40
0.30 -0.03 4.00 78.30
0.35 -0.05 4.00 78.20
0.40 -0.09 4.00 78.10
0.45 -0.13 4.00 78.00
0.50 -0.17 4.00 77.90
0.54 -0.22 4.00 77.80
0.57 -0.28 4.00 77.70
0.61 -0.33 4.00 77.60
0.63 -0.39 4.00 77.50
0.66 -0.46 4.00 77.40
0.68 -0.52 4.00 77.30
0.69 -0.58 4.00 77.20
0.70 -0.65 4.00 77.10
0.71 -0.72 4.00 77.00
0.72 -0.79 4.00 76.90
0.73 -0.86 4.00 76.80
0.74 -0.93 4.00 76.70
0.75 -0.99 4.00 76.60
0.77 -1.05 4.00 76.50
0.78 -1.09 4.00 76.40
0.79 -1.12 4.00 76.30
0.81 -1.14 4.00 76.20
0.82 -1.16 4.00 76.10
0.83 -1.18 4.00 76.00
0.84 -1.19 4.00 75.90
0.85 -1.19 4.00 75.80
0.85 -1.20 4.00 75.70
0.86 -1.20 4.00 75.60
0.86 -1.21 4.00 75.50
0.87 -1.21 4.00 75.40
0.87 -1.21 4.00 75.30
0.87 -1.21 4.00 75.20
0.87 -1.21 4.00 75.10
0.88 -1.21 4.00 75.00
0.88 -1.21 4.00 74.90
0.88 -1.21 4.00 74.80
0.88 -1.21 4.00 74.70
0.88 -1.21 4.00 74.60
0.88 -1.21 4.00 74.50
0.88 -1.21 4.00 74.40
0.88 -1.21 4.00 74.30
0.88 -1.21 4.00 74.20
0.88 -1.21 4.00 74.10
0.88 -1.21 4.00 74.00
0.88 -1.21 4.00 73.90
0.88 -1.21 4.00 73.80
0.88 -1.21 4.00 73.70
0.88 -1.21 4.00 73.60
0.88 -1.21 4.00 73.50
0.88 -1.21 4.00 73.40
0.88 -1.21 4.00 73.30
0.88 -1.21 4.00 73.20
0.88 -1.21 4.00 73.10
0.88 -1.21 4.00 73.00
0.88 -1.21 4.00 72.90
0.88 -1.21 4.00 72.80
0.88 -1.21 4.00 72.70
0.88 -1.21 4.00 72.60
0.88 -1.21 4.00 72.50
0.88 -1.21 4.00 72.40
0.88 -1.21 4.00 72.30
0.88 -1.21 4.00 72.20
0.88 -1.21 4.00 72.10
0.88 -1.21 4.00 72.00
0.88 -1.21 4.00 71.90
0.88 -1.21 4.00 71.80
0.88 -1.21 4.00 71.70
0.88 -1.21 4.00 71.60
0.88 -1.21 4.00 71.50
0.88 -1.21 4.00 71.40
0.88 -1.21 4.00 71.30
0.88 -1.21 4.00 71.20
0.88 -1.21 4.00 71.10
0.88 -1.21 4.00 71.00
0.88 -1.21 4.00 70.90
0.88 -1.21 4.00 70.80
0.88 -1.21 4.00 70.70
0.88 -1.21 4.00 70.60
0.88 -1.21 4.00 70.50
0.88 -1.21 4.00 70.40
0.88 -1.21 4.00 70.30
0.88 -1.21 4.00 70.20
0.88 -1.21 4.00 70.10
0.88 -1.21 4.00 70.00
0.88 -1.21 4.00 69.90
0.88 -1.21 4.00 69.80
0.88 -1.21 4.00 69.70
0.88 -1.21 4.00 69.60
0.88 -1.21 4.00 69.50
0.88 -1.21 4.00 69.40
0.88 -1.21 4.00 69.30
0.88 -1.21 4.00 69.20
0.88 -1.21 4.00 69.10
0.88 -1.21 4.00 69.00
0.88 -1.21 4.00 68.90
0.88 -1.21 4.00 68.80
0.88 -1.21 4.00 68.70
0.88 -1.21 4.00 68.60
0.88 -1.21 4.00 68.50
0.88 -1.21 4.00 68.40
0.88 -1.21 4.00 68.30
0.88 -1.21 4.00 68.20
0.88 -1.21 4.00 68.10
0.88 -1.21 4.00 68.00
0.88 -1.21 4.00 67.90
0.88 -1.21 4.00 67.80
0.88 -1.21 4.00 67.70
0.88 -1.21 1.00 67.60
0.82 -1.19 1.00 67.50
0.76 -1.16 1.00 67.40
0.70 -1.13 1.00 67.30
0.65 -1.09 1.00 67.20
0.60 -1.05 1.00 67.10
0.55 -1.01 1.00 67.00
0.51 -0.96 1.00 66.90
0.47 -0.90 1.00 66.80
0.43 -0.85 1.00 66.70
0.40 -0.79 1.00 66.60
0.37 -0.73 1.00 66.50
0.34 -0.67 1.00 66.40
0.31 -0.61 1.00 66.30
0.29 -0.54 1.00 66.20
0.26 -0.48 1.00 66.10
0.24 -0.41 1.00 66.00
0.22 -0.34 1.00 65.90
0.20 -0.28 1.00 65.80
0.17 -0.22 1.00 65.70
0.15 -0.16 1.00 65.60
0.13 -0.12 1.00 65.50
0.11 -0.09 1.00 65.40
0.09 -0.07 1.00 65.30
0.07 -0.05 1.00 65.20
0.06 -0.04 1.00 65.10
0.05 -0.03 1.00 65.00
0.04 -0.02 1.00 65.50
0.03 -0.01 1.00 66.00
0.03 -0.01 1.00 66.50
0.02 -0.01 1.00 67.00
0.02 -0.01 1.00 67.50
0.01 -0.00 1.00 68.00
0.01 -0.00 1.00 68.50
0.01 -0.00 1.00 69.00
0.01 -0.00 1.00 69.50
0.01 -0.00 1.00 70.00
0.00 -0.00 1.00 70.50
0.00 -0.00 1.00 71.00
0.00 -0.00 1.00 71.50
0.00 -0.00 1.00 72.00
0.00 -0.00 1.00 72.50
0.00 -0.00 1.00 73.00
0.00 -0.00 6.00 73.50
-0.06 0.02 6.00 73.40
-0.13 0.03 6.00 73.30
-0.20 0.05 6.00 73.20
-0.27 0.07 6.00 73.10
-0.33 0.09 6.00 73.00
-0.40 0.12 6.00 72.90
-0.47 0.14 6.00 72.80
-0.53 0.16 6.00 72.70
-0.60 0.19 6.00 72.60
-0.66 0.21 6.00 72.50
-0.73 0.24 6.00 72.40
-0.80 0.26 6.00 72.30
-0.86 0.29 6.00 72.20
-0.93 0.31 6.00 72.10
-0.99 0.34 6.00 72.00
-1.06 0.36 6.00 71.90
-1.13 0.39 6.00 71.80
-1.19 0.41 6.00 71.70
-1.24 0.42 6.00 71.60
-1.28 0.43 6.00 71.50
-1.31 0.44 6.00 71.40
-1.33 0.45 6.00 71.30
-1.35 0.45 6.00 71.20
-1.37 0.46 6.00 71.10
-1.38 0.46 6.00 71.00
-1.39 0.46 6.00 70.90
-1.40 0.46 6.00 70.80
